Category ,,,,,,,,,,,
About,,,,,,,,,,,"Based in New Zealand, my background is in painting, and my day job is in art education, with a teaching focus on a foundational approach to linear perspective. While studio drafting can often be a methodical process, photography, like plein air painting, is highly reactive. We’re presented with fleeting windows of changing light and movement, and we must decide what to do with them very quickly. The immediacy is what makes it so exciting to me. 

Because of my formal artistic training, I often compose my photos with painting (and painters) in mind. This comes down to the way I expose, play with colour and tonality, and treat scale and perspective through my experiments of compositing multiple telephoto exposures into a single image.

My inspirations include George Inness, William Trost Richards, John Singer Sargent, Albert Bierstadt and the Hudson River School artists, as well as the large format cinematography of Ron Fricke, and of course, Ansel Adams. 

Peter Henderson"
Landscape,Aotearoa New Zealand,South Island,Catlins,CATLINS,Te Ākau Tai Toka,DSC04332.webp,DSC04332_1.webp,,,+5,,Catlins
Landscape,Aotearoa New Zealand,South Island,Catlins,CATLINS,Te Ākau Tai Toka,DSC04271.webp,DSC04271_1.webp,,,0R 0,,Catlins
Landscape,Aotearoa New Zealand,South Island,Catlins,CATLINS,Te Ākau Tai Toka,DSC04483.webp,DSC04483_1.webp,,,0R 0,,Catlins
Landscape,Aotearoa New Zealand,South Island,Catlins,CATLINS,Te Ākau Tai Toka,DSC04452-Pano-2.webp,DSC04452-Pano-2_1.webp,,,0R 0,,Catlins
Landscape,Aotearoa New Zealand,South Island,Catlins,CATLINS,Te Ākau Tai Toka,DSC04494.webp,DSC04494_1.webp,,,0R 0,,Catlins
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC06896_1.webp,DSC06896_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC06909-1_1.webp,DSC06909-1_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC04383_1.webp,DSC04383_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC04378_1.webp,DSC04378_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC05206_1.webp,DSC05206_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC06089_1.webp,DSC06089_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC06099_1.webp,DSC06099_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC06113_1.webp,DSC06113_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC03432_1.webp,DSC03432_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC03085_1.webp,DSC03085_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Manawatu,MANAWATŪ,Manawatū,DSC03063_1.webp,DSC03063_2.webp,,,0R 0,,North Island/Manawatu
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07421_1.webp,DSC07421_2.webp,,,-5,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07407_1.webp,DSC07407_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07409_1.webp,DSC07409_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07410_1.webp,DSC07410_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07412_1.webp,DSC07412_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07417_1.webp,DSC07417_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07422_1.webp,DSC07422_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07424_1.webp,DSC07424_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07430_1.webp,DSC07430_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07433_1.webp,DSC07433_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07436_1.webp,DSC07436_2.webp,,,0R 0,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Wairarapa,WAIRARAPA,Wairarapa,DSC07446_1.webp,DSC07446_2.webp,,,-15,,North Island/Wairarapa
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07533_1.webp,DSC07533_2.webp,,,+10,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07485_1.webp,DSC07485_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07505-Pano_1.webp,DSC07505-Pano_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07557_1.webp,DSC07557_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07567_1.webp,DSC07567_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07583_1.webp,DSC07583_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07587_1.webp,DSC07587_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07590_1.webp,DSC07590_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07597_1.webp,DSC07597_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07621_1.webp,DSC07621_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Pinnacles,THE PINNACLES,Putangirua,DSC07640_1.webp,DSC07640_2.webp,,,0R 0,,North Island/Pinnacles
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07679_1.webp,DSC07679_2.webp,,,+5,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07788-Pano_1.webp,DSC07788-Pano_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07884_1.webp,DSC07884_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07898_1.webp,DSC07898_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07900_1.webp,DSC07900_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07901-Pano_1.webp,DSC07901-Pano_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07919_1.webp,DSC07919_2.webp,,,+50,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07963_1.webp,DSC07963_2.webp,,,+10,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC07994_1.webp,DSC07994_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC08003_1.webp,DSC08003_2.webp,,,0R 0,,North Island/Cape Palliser
Landscape,Aotearoa New Zealand,North Island,Cape Palliser,CAPE PALLISER,Matakitaki-a-Kupe,DSC08006_1.webp,DSC08006_2.webp,,,0R 0,,North Island/Cape Palliser
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07803_1.webp,DSC07803_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07804_1.webp,DSC07804_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07813_1.webp,DSC07813_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07814_1.webp,DSC07814_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07819_1.webp,DSC07819_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07821_1.webp,DSC07821_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07822_1.webp,DSC07822_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07809_1.webp,DSC07809_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07748_1.webp,DSC07748_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07883_1.webp,DSC07883_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07753_1.webp,DSC07753_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07744_1.webp,DSC07744_2.webp,,,+20,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07740_1.webp,DSC07740_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07728_1.webp,DSC07728_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07717_1.webp,DSC07717_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07715_1.webp,DSC07715_2.webp,,,-15,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC07709_1.webp,DSC07709_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08208_1.webp,DSC08208_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08219_1.webp,DSC08219_2.webp,,,+5,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08226_1.webp,DSC08226_2.webp,,,+20,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08241_1.webp,DSC08241_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08259_1.webp,DSC08259_2.webp,,,-15,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08263_1.webp,DSC08263_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08287_1.webp,DSC08287_2.webp,,,+10,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08290_1.webp,DSC08290_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08304_1.webp,DSC08304_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08337_1.webp,DSC08337_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08343_1.webp,DSC08343_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC08344_1.webp,DSC08344_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC04228_1.webp,DSC04228_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC04240_1.webp,DSC04240_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC04252_1.webp,DSC04252_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC04256_1.webp,DSC04256_2.webp,,,0R 0,,Wildlife/Fur Seals
Wildlife,Aotearoa New Zealand,New Zealand,Fur Seals,NEW ZEALAND FUR SEALS,kekeno,DSC04268_1.webp,DSC04268_2.webp,,,0R 0,,Wildlife/Fur Seals
Birds,Aotearoa New Zealand,South Island,Bellbird,BELLBIRD,korimako,Bellbird_1.webp,Bellbird_1.webp,,,,,Birds/Bellbird
Birds,Aotearoa New Zealand,South Island,Bellbird,BELLBIRD,korimako,Bellbird_2.webp,Bellbird_2.webp,,,,,Birds/Bellbird
Birds,Aotearoa New Zealand,South Island,Bellbird,BELLBIRD,korimako,Bellbird_3.webp,Bellbird_3.webp,,,,,Birds/Bellbird
Birds,Aotearoa New Zealand,South Island,Bellbird,BELLBIRD,korimako,Bellbird_4.webp,Bellbird_4.webp,,,,,Birds/Bellbird
Birds,Aotearoa New Zealand,South Island,Bellbird,BELLBIRD,korimako,Bellbird_5.webp,Bellbird_5.webp,,,,,Birds/Bellbird
Birds,Aotearoa New Zealand,South Island,Bellbird,BELLBIRD,korimako,Bellbird_6.webp,Bellbird_6.webp,,,,,Birds/Bellbird
Birds,Aotearoa New Zealand,South Island,Kea,KEA,kea,Kea_1.webp,Kea_1.webp,,,,,Birds/Kea
Birds,Aotearoa New Zealand,South Island,Kea,KEA,kea,Kea_2.webp,Kea_2.webp,,,,,Birds/Kea
Birds,Aotearoa New Zealand,South Island,Kea,KEA,kea,Kea_3.webp,Kea_3.webp,,,,,Birds/Kea
Birds,Aotearoa New Zealand,South Island,Kea,KEA,kea,Kea_4.webp,Kea_4.webp,,,,,Birds/Kea
Birds,Aotearoa New Zealand,South Island,Tui,TUI,tūī,Tui_1.webp,Tui_1.webp,,,,,Birds/Tui
Birds,Aotearoa New Zealand,South Island,Tui,TUI,tūī,Tui_2.webp,Tui_2.webp,,,,,Birds/Tui
Birds,Aotearoa New Zealand,South Island,Tui,TUI,tūī,Tui_3.webp,Tui_3.webp,,,,,Birds/Tui
Birds,Aotearoa New Zealand,South Island,Tui,TUI,tūī,Tui_4.webp,Tui_4.webp,,,,,Birds/Tui
Birds,Aotearoa New Zealand,South Island,Tomtit,SOUTH ISLAND TOMTIT,ngirungiru,Tomtit_1.webp,Tomtit_1.webp,,,,,Birds/Tomtit
Birds,Aotearoa New Zealand,South Island,Tomtit,SOUTH ISLAND TOMTIT,ngirungiru,Tomtit_2.webp,Tomtit_2.webp,,,,,Birds/Tomtit
Birds,Aotearoa New Zealand,South Island,Tomtit,SOUTH ISLAND TOMTIT,ngirungiru,Tomtit_3.webp,Tomtit_3.webp,,,,,Birds/Tomtit
Birds,Aotearoa New Zealand,South Island,Tomtit,SOUTH ISLAND TOMTIT,ngirungiru,Tomtit_4.webp,Tomtit_4.webp,,,,,Birds/Tomtit
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_1.webp,South Island Robin_1.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_2.webp,South Island Robin_2.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_3.webp,South Island Robin_3.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_4.webp,South Island Robin_4.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_5.webp,South Island Robin_5.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_6.webp,South Island Robin_6.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_7.webp,South Island Robin_7.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_8.webp,South Island Robin_8.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,South Island Robin,SOUTH ISLAND ROBIN,kakaruwai,South Island Robin_9.webp,South Island Robin_9.webp,,,,,Birds/South Island Robin
Birds,Aotearoa New Zealand,South Island,Fantail,FANTAIL,pīwakawaka,Fantail_1.webp,Fantail_1.webp,,,,,Birds/Fantail
Birds,Aotearoa New Zealand,South Island,Fantail,FANTAIL,pīwakawaka,Fantail_2.webp,Fantail_2.webp,,,,,Birds/Fantail
Birds,Aotearoa New Zealand,South Island,Fantail,FANTAIL,pīwakawaka,Fantail_3.webp,Fantail_3.webp,,,,,Birds/Fantail
Birds,Aotearoa New Zealand,South Island,Fantail,FANTAIL,pīwakawaka,Fantail_4.webp,Fantail_4.webp,,,,,Birds/Fantail
